frame,time_sec,knee_angle_r,knee_angle_l,hip_angle_r,hip_angle_l,ankle_angle_r,ankle_angle_l,body_lean,stride_width,step_count
361,7.22,174.31053932229742,142.04453371722417,177.55211024063632,168.54511553285215,176.78413211761406,143.2281565583929,3.3881418759382034,0.01706063747406006,12
362,7.24,175.38429268646203,145.90987065897656,177.2620065488882,168.44467900656727,177.1081355248647,145.60440576372707,3.2340907282038924,0.016904443502426147,12
363,7.26,176.26714052317905,150.75487041390258,177.42859422904414,167.98118047723526,178.0248232118112,148.7853893687234,2.7086561493339443,0.016815900802612305,12
364,7.28,177.15488130096512,159.55422368764295,177.25131502933715,168.75243165357443,179.07189553694386,155.3046371503777,2.357445466804172,0.01727309823036194,12
365,7.3,177.77818486503554,166.66901667786564,177.12568295862584,170.28880195996092,179.83956478472257,160.87564844827048,2.294274997296973,0.01716911792755127,12
366,7.32,178.18534065741662,171.88290766395554,177.15516036161603,171.04265018850748,178.49664316182756,163.22609684724648,2.299593235609646,0.017136186361312866,12
367,7.34,178.43099571497535,174.54797828284504,176.86421842661352,171.5415619409946,177.26850936080416,165.84007737302827,2.38540857275961,0.01738867163658142,12
368,7.36,178.62130783497872,176.8709014072403,176.5206118280159,171.9966871712603,176.59460915910805,167.55535068035934,2.4681427122577606,0.017664402723312378,12
369,7.38,178.4185007726923,179.08132975410024,176.25767468131042,172.22011318077205,175.91307187076293,172.72220165897963,2.5399199911723644,0.018598824739456177,12
370,7.4,178.91581567935287,177.23701883965975,175.8554178725305,172.87551466457322,175.0610939052534,172.99840064584086,2.6802109029576706,0.018382728099822998,12
371,7.42,178.85370367588735,175.80212317361938,175.8084470823484,173.45889093986483,173.93109321487592,174.16040256836354,2.6335876470382886,0.018497109413146973,13
372,7.44,179.00934177400552,174.74276876643907,175.33260762636996,173.80166825467947,175.33113877921522,176.23929068313245,2.624806386901729,0.019422054290771484,13
373,7.46,178.9905188313835,173.81747300904252,174.81410147077935,174.2743289415036,176.4578703546871,177.43164301186386,2.6110580920779123,0.019864767789840698,13
374,7.48,179.51073652367512,172.46988267198793,174.061461444185,175.1125611837455,175.8478414998604,178.58282148077032,2.7004947809571327,0.020174533128738403,13
375,7.5,179.91593075223182,170.74683218704197,173.33985281196232,176.11707206824582,177.69232718576947,179.32165864547687,2.852022340273393,0.02066156268119812,13
376,7.52,179.41278156476915,167.85998526229062,172.62040442530497,177.59575029302127,179.36928761238897,179.08086548212765,2.9207756954042643,0.02164629101753235,13
377,7.54,179.60574878137604,167.9679948353833,171.4918073682368,177.865305122591,179.65978715775404,179.74676192324733,2.98740636700526,0.02151438593864441,13
378,7.56,179.39270668507504,167.18709472619605,170.69491428133753,178.34220184907434,179.25593723403398,178.71305408229767,3.1397914536724856,0.02120104432106018,14
379,7.58,178.52036520195838,166.25487166434027,170.197065025736,178.78200619036951,178.12538494646495,177.8889440716132,3.0980426426665355,0.020828157663345337,14
380,7.6,178.75075403772047,165.41935277202094,169.75553831367762,179.11381232941505,179.0675574261014,177.7975428227217,3.0365145152736788,0.02112075686454773,14
381,7.62,178.75029033226124,164.6957474982208,168.94419838969753,179.56755331919032,179.8232676792391,177.92463937862527,3.1489954325346488,0.020967334508895874,14
382,7.64,178.60158209238244,165.74860971244425,168.48222506368978,179.72894484617254,179.73063165792348,174.37370086595945,3.172400257644605,0.01982131600379944,14
383,7.66,178.60396606739803,166.53929783441905,167.88181500140269,179.74273731850627,179.37226031650155,174.2362809016449,3.330867348960535,0.019563794136047363,14
384,7.68,179.0072240567949,167.87503922056248,167.7919957793147,179.52520288659366,179.6777488586983,174.05815007021724,3.2088661823544786,0.018978387117385864,14
385,7.7,178.8966936602876,168.77651618213747,167.2315220210992,179.33187799068523,179.81697971405396,170.761866211237,3.253636896689237,0.01801466941833496,14
386,7.72,178.816727007609,168.90327855911076,166.91096273424003,179.88802349991306,179.76296626719383,171.89163685226276,3.304396319887334,0.017640620470046997,14
387,7.74,178.9122064831387,169.10290463079696,167.09228856633138,179.9605232292142,179.19103155441215,172.92203768239617,3.2359703254380605,0.017302274703979492,14
388,7.76,179.0076685375962,169.0538267872495,167.4050452203207,179.67681038602643,178.44391465103504,174.6780684432824,3.176743085462381,0.017007440328598022,14
389,7.78,179.3516562915105,168.87273909999985,167.6041509515618,179.18080172556583,178.52437586790535,178.10355953165373,3.152710684046255,0.016887128353118896,14
390,7.8,179.49226420539532,170.0068561236511,167.37713290892336,178.91563615896857,179.15816579539876,177.62212992067293,3.2117739819851465,0.016365498304367065,14
391,7.82,179.9436757230463,170.9295690130845,167.08554811546736,178.75395538248517,178.93039026255863,175.91653955408347,3.2876672368140607,0.016016840934753418,14
392,7.84,179.48158989770175,171.45734014922255,166.84223730565716,178.79419399436912,177.52948088514356,174.19604404717998,3.3382495111942845,0.016139835119247437,14
393,7.86,179.11074174920975,171.78868128759248,166.76223620808804,178.89382132706228,176.3978867830897,173.82903124859115,3.367956332209704,0.01623004674911499,14
394,7.88,179.49271207595118,172.29165973794272,166.356560374374,178.94306280397177,175.60277447610795,172.29573929430663,3.376918109943129,0.016218185424804688,14
395,7.9,179.98144384414863,172.40508236170902,166.23489332017465,179.03895933174087,175.67667680904964,171.9515773737065,3.32861211560913,0.016185343265533447,14
396,7.92,179.259007199232,173.2693548841495,166.08677544106882,179.64965954058283,178.8967353277252,172.44275419815114,3.2479978657786206,0.016216576099395752,14
397,7.94,178.55037664193932,174.18717007693823,165.8580676040492,179.7425726362921,179.20158727466784,173.1814499502999,3.238245929852758,0.016119837760925293,14
398,7.96,177.44415233883652,174.7910009406457,165.56369556529785,179.29186894590705,177.03957023381824,174.01162670291293,3.191902896936649,0.016142159700393677,14
399,7.98,177.14763371744735,174.9511528777706,165.47122067507595,179.0341193334311,176.67820403205943,174.5120472943521,3.1254275249442474,0.016218185424804688,14
400,8.0,177.41687376257337,174.98195723872115,165.57252613109773,178.85436665908998,175.7215692006539,176.30498564712283,2.9838551702084875,0.0169563889503479,14
401,8.02,178.1873192619102,175.20129253142122,166.04869389197285,178.7162773852908,175.38636737892082,177.2392112112961,2.8400671540255833,0.01746976375579834,14
402,8.04,178.94529204602765,175.460533464893,166.33406296048378,178.6284464414793,176.1711959216819,177.7785860189444,2.7850822407077955,0.01797834038734436,14
403,8.06,179.7314421590484,175.6060001488196,166.92015871781925,178.4067137045042,175.9024259308214,179.33879866647945,2.6098837286408996,0.018452078104019165,14
404,8.08,178.89964933666218,175.9782146171663,167.54208372562792,177.8628613803924,176.46709725530937,179.1412377712821,2.2912810526860987,0.0191098153591156,14
405,8.1,178.12692545932256,176.49263043811047,168.3722905740684,177.3043243791806,176.3670011018316,175.19003106702365,1.8497472397013723,0.018908321857452393,14
406,8.12,177.41788033325707,177.0614527776571,168.91749368932736,176.62248942519193,177.1214003203322,172.45376004875925,1.496432598064627,0.01942265033721924,14
407,8.14,177.7109506461042,177.70189607467148,169.06226952317388,175.61859714775346,177.18836389637246,172.87568326439123,1.1893001413737576,0.019977480173110962,14
408,8.16,178.55805463888098,177.73582419314548,168.9473727544323,175.26378113599307,174.94558080519323,173.20680966667942,1.0723699589331934,0.020294994115829468,14
409,8.18,179.55623857392132,179.98755994153822,169.0619997516237,173.96891609757935,173.07686441965328,172.3935718620357,1.1187987183137302,0.020717203617095947,14
410,8.2,179.62811227877248,179.69414186048698,169.48835029130174,173.66611120776287,172.95669718488458,173.47484100734013,0.9780869258695869,0.021432965993881226,15
411,8.22,178.52948536981367,177.7025171329107,169.85002029064586,172.1641959081928,173.93386402335116,170.57247805162245,0.6793434531425945,0.02214565873146057,15
412,8.24,178.1111030260208,177.16850214104625,170.13721216266987,171.77917336159535,174.66954034720519,170.57691311090744,0.5482415913680112,0.022488653659820557,15
413,8.26,174.9225759822353,177.09840869132364,170.65329797480908,171.6504747538509,178.35390736859335,169.71928135359235,0.3792295694917627,0.02342379093170166,15
414,8.28,170.3725194545405,176.34227495276212,171.20581598423723,171.42507983473075,176.1243234106649,165.7350867083764,0.3845995978609638,0.024164408445358276,16
415,8.3,166.26614084270693,176.76724408170176,171.5763900029509,172.10432690376837,170.56476262607123,162.84895333906235,0.42081162440299896,0.02464008331298828,16
416,8.32,164.81273071662633,176.94269948522594,171.3004218890389,172.52521052151556,166.51981206176384,155.92082508537607,0.4485081751377386,0.025316685438156128,17
417,8.34,164.0054507519408,177.2704473822851,170.38628983518026,173.1198209305896,161.7470961164528,152.15836441472254,0.46646486982255925,0.026339083909988403,18
418,8.36,163.56502841138956,176.50047603884303,169.75381888537112,173.32305377351858,158.62680344950942,146.25447274574256,0.4303151740636021,0.02586546540260315,18
419,8.38,164.92572253349988,176.5194109231771,169.22567855990374,173.34172657391565,158.7402515339584,145.07965521869122,0.31446304462100527,0.02575823664665222,18
420,8.4,168.90929284650917,177.05309983042036,168.25786893677756,173.6752470995192,161.7026990513023,144.7366098014874,0.2206241707285643,0.0257723331451416,18
421,8.42,167.507414375757,177.19330981601485,168.24557909475024,173.90398900029408,160.5259869123989,144.1692989014105,0.15395949628220634,0.02591860294342041,18
422,8.44,166.23180298815961,176.9058043332272,168.1692273772111,173.5961535828449,158.13621999234906,142.7118176594284,0.026418112967839812,0.026229113340377808,18
423,8.46,167.29791850239985,176.20380291953185,168.0876375153407,172.55098809232265,158.43353518769376,141.56840457491685,0.4801787620037303,0.02641117572784424,18
424,8.48,173.6883694093997,176.28547707405409,167.41171797476215,172.3162210402809,163.94197918944704,141.75798676269264,0.7310980968080376,0.026373058557510376,18
425,8.5,177.85940599837585,176.56994433240445,166.98929665941537,172.4310850281723,166.74480546049796,145.3986925152353,0.9069021237643828,0.02652496099472046,18
426,8.52,176.6855566203586,176.77770182604212,167.15211775928168,172.75618663794253,165.30499572868925,145.5957684235203,0.9330397412035781,0.026881664991378784,18
427,8.54,173.39616282593732,176.6677005596285,168.0088559098046,172.69500003925629,164.05547350474728,144.88795150248868,1.16586804783286,0.027271568775177002,18
428,8.56,170.5182007268221,176.2989389536457,169.39012047852637,172.5356427750543,161.55384762134688,145.07811336800174,1.4830499334368337,0.027503639459609985,18
429,8.58,167.64350210876742,174.17896071111824,170.41281637344676,171.48639592448788,158.4014551275843,144.49423264664753,1.6622156134851025,0.02792862057685852,18
430,8.6,165.87803342878664,172.00119384266782,171.06191108993121,170.09773606602914,157.20929959129037,145.05311595138474,1.893463980586497,0.028235524892807007,18
431,8.62,165.25723550557547,170.7769288836017,171.70617283441018,169.32470296807216,156.97137801856366,144.57994990838975,2.086222194974883,0.02844277024269104,18
432,8.64,162.1286493406402,169.1419626937191,172.08477045919776,168.28988634273844,153.14178631475156,143.44911852547162,2.241163858376665,0.028983592987060547,18
433,8.66,156.69610450830243,167.6038077799202,173.23101633478612,166.9960957368856,148.10942355837003,142.4339389720912,2.722801219817967,0.02981281280517578,18
434,8.68,154.4462989056943,166.995359721067,174.65307388758117,166.72129975262976,145.8257121366432,142.02642895308347,2.99804963180035,0.030900001525878906,18
435,8.7,155.1746927868112,166.43943912463058,175.36471213153553,166.53712947199472,147.71244140806485,144.09770065850068,3.1635903593291705,0.03104180097579956,19
436,8.72,158.33509214564342,166.37007605284793,175.17456860783423,166.28201115849328,150.42792831258816,145.17744076521493,3.324565655027278,0.03130227327346802,19
437,8.74,157.69955911895843,166.4091692553635,175.07616142715585,166.2078820776947,148.03864151964916,145.04929358694724,3.4258004509010216,0.03251439332962036,20
438,8.76,157.2627487157879,166.00565949829942,175.73578579105327,165.65265172288653,148.22021617867728,144.51008689768318,3.741595470507446,0.03297784924507141,20
439,8.78,157.3666659803112,165.8318327769559,176.37796360675878,165.48249758280042,150.20357595111005,146.15489434881445,3.847339700108935,0.03323936462402344,20
440,8.8,156.66428763394032,165.8750693934139,176.95801622503618,165.32494661893782,150.56208868828477,147.22263517610193,3.829781036411092,0.03383302688598633,20
441,8.82,155.23884531382353,166.33688855860547,177.83093096707935,165.38232195844589,151.67034514044312,150.28236817673894,3.6591914036632063,0.0345497727394104,20
442,8.84,155.20392022329798,166.56786493547202,178.13537747155738,165.33399839803332,152.78332610678336,151.2512310236639,3.5673257088233363,0.03481537103652954,20
443,8.86,155.19647980544806,167.02828371603218,178.41572118345223,165.5362868985648,153.63823846655728,153.42894310634324,3.3846337645715137,0.0352175235748291,20
444,8.88,155.62691899997486,167.39930422724026,178.723001497397,165.4010498009908,155.3364275625505,156.16623208946126,3.3366849816268,0.035047292709350586,20
445,8.9,154.8659088323404,168.3124330536297,179.73822851138587,165.4429461777534,157.043072623973,158.37019751984133,3.2131141613712857,0.03506234288215637,20
446,8.92,154.3039929266276,169.95126825334933,179.67726272808113,165.79356040782423,158.38512256839675,164.36413966169212,3.078912034014441,0.035831451416015625,20
447,8.94,155.0835546565013,171.15284887514775,179.95163330179307,166.29212975906594,161.031330578332,177.64984013449458,2.8487890659670674,0.036286383867263794,20
448,8.96,156.07928190070285,172.71023405182632,179.90489574297897,166.52951155337536,163.68569348772195,177.73742996785055,2.64931763890245,0.03663069009780884,20
449,8.98,156.59694304011273,174.221517742531,179.95793258066965,166.79705109283768,165.3945908075739,174.39078285918643,2.548253862992365,0.03701448440551758,20
450,9.0,156.28425983119647,175.6219682292445,179.6512069529418,167.19581589387326,166.13046046962685,172.76461388403044,2.496381261018048,0.037277162075042725,20
451,9.02,154.7572577759632,176.69650565035963,179.13215501435783,167.82324561160212,165.8270315549489,171.71067147656612,2.1113724481921934,0.037566423416137695,20
452,9.04,154.63735332633544,177.3387198735791,178.54582777644097,168.31851937385971,167.77060370420378,170.67602653468902,1.7940288519613612,0.03711766004562378,20
453,9.06,154.28537323723523,177.79424109617275,178.47485844987435,169.05361376006644,168.06699771113293,166.4365696359532,1.2795259597784068,0.036538541316986084,20
454,9.08,153.8118166686389,178.43540272803097,177.97710925366144,170.1043188278537,167.53852853385487,165.43485971499763,0.8557840743927727,0.0365014374256134,20
455,9.1,154.59772974505742,178.77265901787538,178.37631087290634,170.35548818268828,168.7774280202704,164.2252697180596,0.7048633249272991,0.036077141761779785,20
456,9.12,156.16274881379954,178.79581013040587,178.74919862739506,170.59287907897001,171.7083647391968,164.40475561409733,0.4952228330480973,0.03488284349441528,20
457,9.14,156.25634220843818,178.78617151271752,178.7239713156698,171.06939359764607,171.8046671097464,166.85164962008847,0.32701868588020755,0.03434291481971741,21
458,9.16,157.26102845268431,178.41588412504407,178.99757769537646,171.8759236119999,172.97967839406098,170.02353503700593,0.16396242364365787,0.03269359469413757,21
459,9.18,158.51387657269368,178.78659723385243,179.28331292378923,173.10271562377858,173.87438074321682,171.2679042835716,0.2639176978266037,0.031125932931900024,21
460,9.2,159.40829212209798,179.44592644835137,179.6858717983471,173.7462192739721,173.75547173326433,172.00384981231267,0.5730897838837441,0.030254393815994263,21
461,9.22,161.44374652983578,179.95778091421946,179.52867749715057,174.3128393477909,173.60543821092432,175.39073013032655,0.8375270184050033,0.028139084577560425,21
462,9.24,162.59816978951812,179.5494246990649,178.46636118410075,174.74297882374188,174.66049338005644,177.09906097071078,1.1107263284955322,0.027566999197006226,22
463,9.26,163.4759582042137,179.56713095386618,177.90066152530667,174.9414207400252,170.43975016870422,179.9867882420541,1.3574200432318897,0.02695685625076294,22
464,9.28,164.10692084476455,178.9690141922973,177.2857961599426,175.22515700706822,170.64803136318926,179.51786314516474,1.6094518325689535,0.026487231254577637,22
465,9.3,164.93198914267433,178.56924513666968,177.01210902701246,175.18203905200622,173.05681918365067,178.7803867369341,1.746409964400282,0.026014864444732666,23
466,9.32,165.24566531374492,178.54282434577593,176.4825319197729,175.30546412881105,172.67447590095858,178.74208307811574,1.8977134017258492,0.026062428951263428,23
467,9.34,165.78446542142964,178.74755820167212,175.8502267971943,175.4260179216891,169.98075734927704,176.61799002734688,2.176780401504137,0.02568712830543518,23
468,9.36,166.1220911434712,178.33432539082668,175.39557677440658,175.70246729313942,169.50500450492362,173.72109442420975,2.5569229373811777,0.025650829076766968,23
469,9.38,166.6868081333171,176.7386090621928,174.94466668513078,176.0642717494801,169.24616902785172,176.11366377262206,2.811446160519143,0.026775866746902466,23
470,9.4,167.5819139271972,175.72933256929778,174.52584567906464,176.25811689416207,169.27747787873693,177.99485504924905,2.971286170949227,0.02709028124809265,23
471,9.42,168.60283920239203,174.18260137188156,174.1692460288868,176.4587449630357,169.57645589355724,177.32649925455974,3.051637851741647,0.02820354700088501,23
472,9.44,169.56548756417817,173.52041870014185,173.73521214763315,176.6126248579805,169.5146585116243,175.6220457859581,3.0760364562607663,0.028876930475234985,23
473,9.46,169.58323388963646,173.38838830088898,173.7246158558029,177.06776900859685,169.49106470409077,175.62491944062,3.2097187002887217,0.028884530067443848,23
474,9.48,170.13118554422235,173.05465673246454,173.1008447148469,177.72696102153066,169.3984983097901,176.23711681907088,3.537730030652432,0.028886139392852783,23
475,9.5,171.02722266515195,173.0227553545843,172.4561123587307,178.17453725128476,169.84549260926164,176.4594081131298,3.7270109663100484,0.028856337070465088,23
476,9.52,171.81923840441578,173.1784503033652,171.9364900002844,178.60214666137352,170.2686152747388,176.97425103248733,3.9014713345069465,0.028852790594100952,23
477,9.54,171.90087147622094,173.2292843609514,171.77554985978722,179.2392035291338,170.98361253458836,177.61850056858574,4.171620600027173,0.02874740958213806,23
478,9.56,172.931649874527,173.53923949416628,170.9686187538049,179.8617388825236,176.0328658767304,179.1817166000135,4.520059282092097,0.02877277135848999,23
479,9.58,175.23925855190978,172.99236717444649,169.43651419154497,178.86872049760314,177.1762605925878,179.7502599201854,4.889764448850802,0.028782784938812256,23
480,9.6,176.5501860820801,172.26447707254042,168.71615115739195,177.95130478716575,177.19946428911965,178.54094891706455,5.090033127955173,0.028923898935317993,23
481,9.62,177.91022592233688,172.66211974911488,167.96365085047756,177.58023345973945,177.9551734598683,178.46410524113625,5.294117391657923,0.028918564319610596,23
482,9.64,178.55595762823447,173.32600239624128,167.30516652204807,177.42459155988863,178.04851497706838,177.3867148565553,5.5359890725947265,0.029202818870544434,24
483,9.66,178.7702115888837,174.18919453316843,166.50893345823377,177.24056720757252,176.4082345100942,175.31938216157758,5.837064885424761,0.029903799295425415,24
484,9.68,179.28233333532714,178.22469273725088,165.75711056736773,178.36274742155027,175.72058978377996,172.15555497119558,6.2048527760201315,0.029695510864257812,25
485,9.7,179.3110785068511,172.87173275268665,165.68121877083516,179.6181473179485,173.13536323301884,164.6876117060521,6.378214707945866,0.029376834630966187,25
486,9.72,179.66899875311296,165.81698468935994,165.3471538832835,177.79320377691081,173.17293256938478,159.49258781193262,6.519093116242592,0.029610008001327515,26
487,9.74,179.77123407037544,161.1052170475135,164.9549821165843,177.10225351269153,179.67747503360883,155.67194044632822,6.747814902763371,0.029572337865829468,26
488,9.76,179.92083647459896,134.8008767273301,164.59885463208641,169.92218935502535,177.9987546089465,136.42342603605016,7.019002349626696,0.02989169955253601,26
489,9.78,179.93062089004852,122.95828666366998,164.33539837377828,167.47141541267442,173.56361714923028,125.85292600483177,7.27689618189508,0.030779778957366943,26
490,9.8,179.92727179458151,124.45216368257456,164.5116393548993,169.11183839761514,172.79992986608244,122.69371309366876,7.252255836952085,0.03104984760284424,26
491,9.82,179.3850208034679,121.62046551364182,164.49505951248042,169.48484128884687,171.93091252097693,119.19586639716448,7.339868878486318,0.03144735097885132,26
492,9.84,179.02523905275555,124.80160250382289,164.15576928102806,170.05102699066126,169.61860548732741,122.81202027042869,7.558419792851378,0.032773494720458984,26
493,9.86,178.95627731633363,130.94864565398876,163.8613612706253,170.96933779243815,169.93398253650759,129.4817383658242,7.861147220829074,0.03411892056465149,26
494,9.88,179.31645725027118,131.35350628992177,163.94980228276782,171.27104934561032,170.40335350681863,129.2991816822579,8.080560997347808,0.03396326303482056,26
495,9.9,179.48362203130495,128.3525762387154,163.98944793837302,171.74018711867436,171.56986826692787,127.71795614386295,8.563601431381636,0.03372395038604736,26
496,9.92,179.2091111127944,128.24037862295108,164.14695470876583,172.71157889182334,171.30282826098554,127.3228637924593,8.761354595349077,0.03343603014945984,26
497,9.94,179.61750525184218,127.01540863010385,164.55851225619085,173.099776463337,169.81616117008187,125.24525301999549,8.825690989364544,0.033273547887802124,26
498,9.96,179.40991573526398,127.43587966098985,164.8400731115318,172.81063001835892,169.9640345489109,127.1318603615086,8.848814567427453,0.03378233313560486,26
499,9.98,179.1801534987717,138.2333495588257,165.21041115108923,173.3774325279898,173.23474122088155,137.272282877824,8.924344920704787,0.033762961626052856,26
500,10.0,179.33283730459416,145.27698078457584,166.23439937119963,173.39886097053648,175.03157668124376,143.5303528232725,8.65727194444633,0.03421756625175476,26
501,10.02,179.76664121164524,152.8780487590303,168.37298903134248,172.93110536642803,173.42127565937517,150.80293506469204,8.025104481174461,0.03558787703514099,26
502,10.04,178.8383659839473,154.26932213126207,170.15373831804578,172.47585220400913,173.9843844239309,152.00058456316015,7.507524830926894,0.03552132844924927,26
503,10.06,178.55357305252596,154.54810762438984,171.06821277191645,172.11937824330545,178.1396861157025,151.17445397764453,7.15602391614656,0.03563585877418518,26
504,10.08,177.51430562630014,155.61253540200354,172.19139992254776,171.68041039999216,178.198863701084,151.520038296237,6.71489016408218,0.03678277134895325,26
505,10.1,177.024436787968,156.54496624059362,172.6002737105878,171.2878276554843,178.22319738405287,152.40437327690822,6.448606004241614,0.03709784150123596,26
506,10.12,177.5226855253376,158.94553310882756,172.23152107330455,171.1255027103491,177.7148429551084,155.47659039737607,6.371809670632236,0.03732365369796753,26
507,10.14,178.2812814998563,162.01607378969857,171.4789296613148,171.171231825384,179.47329948718917,159.58442098655377,6.500578609351852,0.03815123438835144,26
508,10.16,179.11140902946386,166.63293389315845,171.1804137609403,171.95953775279403,178.82221926558555,164.51134568636414,6.4619350816004895,0.038677722215652466,26
509,10.18,179.3175651621385,169.77322634358913,171.5279598287806,172.24072743508444,176.63587468620963,168.95283383577203,6.309583998973086,0.03905811905860901,26
510,10.2,179.0145124460867,170.71775514855952,170.88963747541814,172.38086649109025,169.53890676105704,170.07921218679803,6.1552197552090595,0.039043307304382324,26
511,10.22,176.659901657558,173.33578409783388,169.95007936301442,172.59480204894956,168.20743951462248,173.288005247287,5.977738101538825,0.039235472679138184,27
512,10.24,175.2510600281386,174.4589157159191,169.1625135401977,172.62784784256357,167.4123099828366,174.41499654801615,5.950898843809182,0.0393906831741333,27
513,10.26,174.71484239904063,175.2609269807545,168.60973998517844,172.42419485137611,166.52309561538965,175.61203490187634,5.901506506829515,0.03965219855308533,27
514,10.28,174.6928132300854,176.79356695627285,168.3980364071421,172.7566095819685,166.44802115956895,177.04692261302216,5.85512788241225,0.03999239206314087,27
515,10.3,176.2557120548034,178.69447383496822,168.4953619926146,173.01169040969614,166.75372347102595,178.96947885192697,5.731023216807991,0.041894227266311646,27
516,10.32,176.47888948827986,179.6126655334128,168.29163336571554,173.6311925284922,167.146233109897,179.12916191985718,5.655616207351985,0.04181671142578125,28
517,10.34,176.76862129033512,177.91629294085348,168.40559879302936,174.44499099391456,169.3146995600036,178.45307434220024,5.487929001095425,0.042875081300735474,28
518,10.36,176.31972842047907,176.24471820429537,168.6266370010475,175.30354952929332,172.37930203059352,177.3861245318316,5.337636601254275,0.04275470972061157,28
519,10.38,175.50336491705332,176.3973176580541,168.17692627559038,175.0111023578963,174.6526036698382,178.10254779284682,5.287886957979918,0.04259541630744934,28
520,10.4,174.95168316188926,175.61278830457871,167.84105221822514,175.1685222944418,176.8413456288826,177.98427859551373,5.228746056598779,0.042943328619003296,29
521,10.42,175.10063557388438,174.84973574665716,167.76627913662014,175.290064541401,179.29757745527314,177.6835021072641,5.1692779292451965,0.04317331314086914,29
522,10.44,175.89172943607667,172.17670723909382,167.48717552177504,176.67296237547936,176.90530217943376,177.63543374159562,5.082052998197325,0.04276454448699951,29
523,10.46,175.9860095358157,171.49207155283824,167.01599152875184,177.54165691948867,174.22162504195848,178.90304919755218,5.024254102566632,0.04200947284698486,29
524,10.48,175.73825449011187,171.57813418519316,166.5743295561431,178.45673692681137,173.58821099374762,175.0331332949333,4.985629864075842,0.03994619846343994,29
525,10.5,175.16807828099456,171.21081389145502,165.94140938676946,178.8450633158856,175.63337464837957,177.72004191444307,4.960817112190852,0.040243059396743774,30
526,10.52,175.2731081473399,171.92483774009864,165.43254611276143,178.73451901084667,177.03981860303642,177.76269928663086,4.9945896306297515,0.039000093936920166,30
527,10.54,176.3429788721577,172.5213521893651,165.25193185607765,178.97131302516155,176.47717572224073,174.3917178867423,4.971141206039995,0.03816065192222595,30
528,10.56,177.04741655525265,172.21885044303838,165.0497835155572,179.44616109801478,179.37279955365395,177.73098334684013,4.925644416873643,0.037697046995162964,31
529,10.58,177.4836318514486,171.05923823293267,164.91072329869996,179.6138144014667,179.1532824876493,178.08197079797273,4.945199537765671,0.03779616951942444,31
530,10.6,177.56288298681991,170.1266201376152,164.55372901875396,178.53127991663692,179.02550115919075,179.56200805780603,5.1794560072872065,0.03748682141304016,31
531,10.62,177.97365873331213,169.99999120308087,163.81961725752626,177.9394789040506,178.0672746076409,176.98506897396953,5.567578643738797,0.037738919258117676,31
532,10.64,178.62383017872685,169.96676376707526,163.202037291748,177.95300527266795,175.3813027683295,176.89475190929957,5.75727385616306,0.03894791007041931,31
533,10.66,178.96932042511398,170.46484529691534,163.14041823537673,178.57911929367233,174.79575114441818,177.75977151786572,5.655957859078677,0.03880667686462402,31
534,10.68,179.0436568120251,170.36997592772823,162.96786916259467,178.51486604050226,174.84882734509404,178.14313572126017,5.846867372431824,0.03888219594955444,32
535,10.7,179.92794935703074,170.19181296140698,162.57691760772215,178.3488020292407,172.77716318133875,178.49919932616032,6.123056266828071,0.039777666330337524,32
536,10.72,179.57298205556825,169.90041700654615,162.24512494636957,178.247421186906,172.62300831545048,178.27273289373375,6.361760494992182,0.04003426432609558,32
537,10.74,179.15519731021288,170.1505540511743,161.89705451237907,178.12858152591477,171.90664335759715,177.10530957853493,6.561993725168668,0.04014617204666138,32
538,10.76,179.06401036056218,169.930956663525,161.90553103167608,177.7866360009016,171.39070948932374,175.49163928955574,6.683540849685328,0.03991177678108215,32
539,10.78,179.53035794023415,170.2465517808383,161.86828645828948,177.33199682565643,171.95584495274775,173.41501717697597,6.8126492906399125,0.03852662444114685,33
540,10.8,179.9646665369561,170.2772531275925,162.09626912702694,177.03836703338922,173.6856472416641,177.31220248896352,6.7993099761263815,0.037877410650253296,33
541,10.82,179.89665257974738,170.4012924858209,162.4970888765521,176.95720563487384,173.97405308032853,176.30306178906022,6.641059072976162,0.03729727864265442,33
542,10.84,179.73595247435202,170.51161360999012,162.77529593959173,176.96848957387581,174.61954658005473,176.49320387111086,6.500130375369965,0.0370236337184906,33
543,10.86,178.97888917975953,171.0124712306265,163.7834784701323,177.8022455640637,176.21067894815243,179.36045696006013,5.748693630938656,0.036258846521377563,33
544,10.88,178.57657449728984,171.31725902978096,164.1776774053019,178.35436997577796,176.96681299563514,178.05037076752154,5.250593118744147,0.03525364398956299,33
545,10.9,178.69843077870834,171.4223007651456,164.76679006260784,178.8235374974932,177.16770524817542,175.7678276861161,4.739313478530717,0.03518533706665039,33
546,10.92,178.55378961621236,172.16010320504142,164.98531687487517,179.2875566924743,178.04606179398164,177.1265343039498,4.351045503130967,0.034038007259368896,33
547,10.94,179.20213337488912,172.6018037070723,165.7883780243517,179.74398545369013,179.67519073950697,177.00235767479938,3.7755001102330947,0.03344094753265381,33
548,10.96,179.95671160399087,173.45260449483132,166.29538306290203,179.66872078910492,179.35506425735824,177.27976324889184,3.246617174382896,0.03349846601486206,33
549,10.98,179.37959046032012,174.08628562285162,167.02676483727242,179.05574079558332,179.5755397892589,179.60839821942926,2.5811610393536175,0.0327928364276886,33
550,11.0,179.00391339275478,175.0761402171528,167.42235675301873,178.23462545559306,179.7283516011245,179.91138359004876,2.166383756423849,0.032742828130722046,33
